"DATE","DATE_NAME","DATE_CODE","DATE_TYPE","DATE_TYPECODE","DATE_SORTORDER","GEOGRAPHY","GEOGRAPHY_NAME","GEOGRAPHY_CODE","GEOGRAPHY_TYPE","GEOGRAPHY_TYPECODE","GEOGRAPHY_SORTORDER","GENDER","GENDER_NAME","GENDER_CODE","GENDER_TYPE","GENDER_TYPECODE","GENDER_SORTORDER","C_AGE","C_AGE_NAME","C_AGE_CODE","C_AGE_TYPE","C_AGE_TYPECODE","C_AGE_SORTORDER","MEASURES","MEASURES_NAME","OBS_VALUE","OBS_STATUS","OBS_STATUS_NAME","OBS_CONF","OBS_CONF_NAME","URN","RECORD_OFFSET","RECORD_COUNT"
"2015","2015","2015","date",0,0,"2092957700","Wales","W92000004","countries",499,3,"0","Total","0","Sex",1000,0,"8","Aged 30-34","8","5 year age band",2000,4,"20100","Value",181285,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32240e2d2092957700d0d8d20100",28,560
"2015","2015","2015","date",0,0,"2092957700","Wales","W92000004","countries",499,3,"0","Total","0","Sex",1000,0,"9","Aged 35-39","9","5 year age band",2000,5,"20100","Value",170923,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32240e2d2092957700d0d9d20100",29,560
"2015","2015","2015","date",0,0,"2092957700","Wales","W92000004","countries",499,3,"0","Total","0","Sex",1000,0,"10","Aged 40-44","10","5 year age band",2000,6,"20100","Value",190450,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32240e2d2092957700d0d10d20100",30,560
"2015","2015","2015","date",0,0,"2092957700","Wales","W92000004","countries",499,3,"0","Total","0","Sex",1000,0,"11","Aged 45-49","11","5 year age band",2000,7,"20100","Value",214091,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32240e2d2092957700d0d11d20100",31,560
"2015","2015","2015","date",0,0,"2092957701","Scotland","S92000003","countries",499,4,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",5350600,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32240e2d2092957701d0d200d20100",32,560
"2015","2015","2015","date",0,0,"2092957701","Scotland","S92000003","countries",499,4,"0","Total","0","Sex",1000,0,"1","Age 0 - 4","1","5 year age band",2000,1,"20100","Value",285587,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32240e2d2092957701d0d1d20100",33,560
"2015","2015","2015","date",0,0,"2092957701","Scotland","S92000003","countries",499,4,"0","Total","0","Sex",1000,0,"6","Aged 20-24","6","5 year age band",2000,2,"20100","Value",358978,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32240e2d2092957701d0d6d20100",34,560
"2015","2015","2015","date",0,0,"2092957701","Scotland","S92000003","countries",499,4,"0","Total","0","Sex",1000,0,"7","Aged 25-29","7","5 year age band",2000,3,"20100","Value",350469,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32240e2d2092957701d0d7d20100",35,560
"2015","2015","2015","date",0,0,"2092957701","Scotland","S92000003","countries",499,4,"0","Total","0","Sex",1000,0,"8","Aged 30-34","8","5 year age band",2000,4,"20100","Value",342218,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32240e2d2092957701d0d8d20100",36,560
"2015","2015","2015","date",0,0,"2092957701","Scotland","S92000003","countries",499,4,"0","Total","0","Sex",1000,0,"9","Aged 35-39","9","5 year age band",2000,5,"20100","Value",319068,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32240e2d2092957701d0d9d20100",37,560
"2015","2015","2015","date",0,0,"2092957701","Scotland","S92000003","countries",499,4,"0","Total","0","Sex",1000,0,"10","Aged 40-44","10","5 year age band",2000,6,"20100","Value",351465,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32240e2d2092957701d0d10d20100",38,560
"2015","2015","2015","date",0,0,"2092957701","Scotland","S92000003","countries",499,4,"0","Total","0","Sex",1000,0,"11","Aged 45-49","11","5 year age band",2000,7,"20100","Value",399818,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32240e2d2092957701d0d11d20100",39,560
"2015","2015","2015","date",0,0,"2092957702","Northern Ireland","N92000002","countries",499,5,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",1854943,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32240e2d2092957702d0d200d20100",40,560
"2015","2015","2015","date",0,0,"2092957702","Northern Ireland","N92000002","countries",499,5,"0","Total","0","Sex",1000,0,"1","Age 0 - 4","1","5 year age band",2000,1,"20100","Value",124548,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32240e2d2092957702d0d1d20100",41,560
"2015","2015","2015","date",0,0,"2092957702","Northern Ireland","N92000002","countries",499,5,"0","Total","0","Sex",1000,0,"6","Aged 20-24","6","5 year age band",2000,2,"20100","Value",119494,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32240e2d2092957702d0d6d20100",42,560
"2015","2015","2015","date",0,0,"2092957702","Northern Ireland","N92000002","countries",499,5,"0","Total","0","Sex",1000,0,"7","Aged 25-29","7","5 year age band",2000,3,"20100","Value",124193,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32240e2d2092957702d0d7d20100",43,560
"2015","2015","2015","date",0,0,"2092957702","Northern Ireland","N92000002","countries",499,5,"0","Total","0","Sex",1000,0,"8","Aged 30-34","8","5 year age band",2000,4,"20100","Value",124615,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32240e2d2092957702d0d8d20100",44,560
"2015","2015","2015","date",0,0,"2092957702","Northern Ireland","N92000002","countries",499,5,"0","Total","0","Sex",1000,0,"9","Aged 35-39","9","5 year age band",2000,5,"20100","Value",118406,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32240e2d2092957702d0d9d20100",45,560
"2015","2015","2015","date",0,0,"2092957702","Northern Ireland","N92000002","countries",499,5,"0","Total","0","Sex",1000,0,"10","Aged 40-44","10","5 year age band",2000,6,"20100","Value",123576,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32240e2d2092957702d0d10d20100",46,560
"2015","2015","2015","date",0,0,"2092957702","Northern Ireland","N92000002","countries",499,5,"0","Total","0","Sex",1000,0,"11","Aged 45-49","11","5 year age band",2000,7,"20100","Value",131907,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32240e2d2092957702d0d11d20100",47,560
"2015","2015","2015","date",0,0,"2092957703","England and Wales","K04000001","countries",499,6,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",57881415,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32240e2d2092957703d0d200d20100",48,560
"2015","2015","2015","date",0,0,"2092957703","England and Wales","K04000001","countries",499,6,"0","Total","0","Sex",1000,0,"1","Age 0 - 4","1","5 year age band",2000,1,"20100","Value",3561528,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32240e2d2092957703d0d1d20100",49,560
"2015","2015","2015","date",0,0,"2092957703","England and Wales","K04000001","countries",499,6,"0","Total","0","Sex",1000,0,"6","Aged 20-24","6","5 year age band",2000,2,"20100","Value",3844493,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32240e2d2092957703d0d6d20100",50,560
"2015","2015","2015","date",0,0,"2092957703","England and Wales","K04000001","countries",499,6,"0","Total","0","Sex",1000,0,"7","Aged 25-29","7","5 year age band",2000,3,"20100","Value",3902243,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32240e2d2092957703d0d7d20100",51,560
"2015","2015","2015","date",0,0,"2092957703","England and Wales","K04000001","countries",499,6,"0","Total","0","Sex",1000,0,"8","Aged 30-34","8","5 year age band",2000,4,"20100","Value",3934999,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32240e2d2092957703d0d8d20100",52,560
"2015","2015","2015","date",0,0,"2092957703","England and Wales","K04000001","countries",499,6,"0","Total","0","Sex",1000,0,"9","Aged 35-39","9","5 year age band",2000,5,"20100","Value",3688184,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32240e2d2092957703d0d9d20100",53,560
"2015","2015","2015","date",0,0,"2092957703","England and Wales","K04000001","countries",499,6,"0","Total","0","Sex",1000,0,"10","Aged 40-44","10","5 year age band",2000,6,"20100","Value",3867158,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32240e2d2092957703d0d10d20100",54,560
"2015","2015","2015","date",0,0,"2092957703","England and Wales","K04000001","countries",499,6,"0","Total","0","Sex",1000,0,"11","Aged 45-49","11","5 year age band",2000,7,"20100","Value",4136360,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32240e2d2092957703d0d11d20100",55,560
"2016","2016","2016","date",0,1,"2092957697","United Kingdom","K02000001","countries",499,0,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",65605841,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32256e2d2092957697d0d200d20100",56,560
"2016","2016","2016","date",0,1,"2092957697","United Kingdom","K02000001","countries",499,0,"0","Total","0","Sex",1000,0,"1","Age 0 - 4","1","5 year age band",2000,1,"20100","Value",3942464,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32256e2d2092957697d0d1d20100",57,560
"2016","2016","2016","date",0,1,"2092957697","United Kingdom","K02000001","countries",499,0,"0","Total","0","Sex",1000,0,"6","Aged 20-24","6","5 year age band",2000,2,"20100","Value",4294575,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32256e2d2092957697d0d6d20100",58,560
"2016","2016","2016","date",0,1,"2092957697","United Kingdom","K02000001","countries",499,0,"0","Total","0","Sex",1000,0,"7","Aged 25-29","7","5 year age band",2000,3,"20100","Value",4436886,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32256e2d2092957697d0d7d20100",59,560
"2016","2016","2016","date",0,1,"2092957697","United Kingdom","K02000001","countries",499,0,"0","Total","0","Sex",1000,0,"8","Aged 30-34","8","5 year age band",2000,4,"20100","Value",4432650,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32256e2d2092957697d0d8d20100",60,560
"2016","2016","2016","date",0,1,"2092957697","United Kingdom","K02000001","countries",499,0,"0","Total","0","Sex",1000,0,"9","Aged 35-39","9","5 year age band",2000,5,"20100","Value",4229767,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32256e2d2092957697d0d9d20100",61,560
"2016","2016","2016","date",0,1,"2092957697","United Kingdom","K02000001","countries",499,0,"0","Total","0","Sex",1000,0,"10","Aged 40-44","10","5 year age band",2000,6,"20100","Value",4220522,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32256e2d2092957697d0d10d20100",62,560
"2016","2016","2016","date",0,1,"2092957697","United Kingdom","K02000001","countries",499,0,"0","Total","0","Sex",1000,0,"11","Aged 45-49","11","5 year age band",2000,7,"20100","Value",4665658,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32256e2d2092957697d0d11d20100",63,560
"2016","2016","2016","date",0,1,"2092957698","Great Britain","K03000001","countries",499,1,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",63739799,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32256e2d2092957698d0d200d20100",64,560
"2016","2016","2016","date",0,1,"2092957698","Great Britain","K03000001","countries",499,1,"0","Total","0","Sex",1000,0,"1","Age 0 - 4","1","5 year age band",2000,1,"20100","Value",3818686,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32256e2d2092957698d0d1d20100",65,560
"2016","2016","2016","date",0,1,"2092957698","Great Britain","K03000001","countries",499,1,"0","Total","0","Sex",1000,0,"6","Aged 20-24","6","5 year age band",2000,2,"20100","Value",4176541,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32256e2d2092957698d0d6d20100",66,560
"2016","2016","2016","date",0,1,"2092957698","Great Britain","K03000001","countries",499,1,"0","Total","0","Sex",1000,0,"7","Aged 25-29","7","5 year age band",2000,3,"20100","Value",4313622,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32256e2d2092957698d0d7d20100",67,560
"2016","2016","2016","date",0,1,"2092957698","Great Britain","K03000001","countries",499,1,"0","Total","0","Sex",1000,0,"8","Aged 30-34","8","5 year age band",2000,4,"20100","Value",4307561,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32256e2d2092957698d0d8d20100",68,560
"2016","2016","2016","date",0,1,"2092957698","Great Britain","K03000001","countries",499,1,"0","Total","0","Sex",1000,0,"9","Aged 35-39","9","5 year age band",2000,5,"20100","Value",4108853,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32256e2d2092957698d0d9d20100",69,560
"2016","2016","2016","date",0,1,"2092957698","Great Britain","K03000001","countries",499,1,"0","Total","0","Sex",1000,0,"10","Aged 40-44","10","5 year age band",2000,6,"20100","Value",4099839,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32256e2d2092957698d0d10d20100",70,560
"2016","2016","2016","date",0,1,"2092957698","Great Britain","K03000001","countries",499,1,"0","Total","0","Sex",1000,0,"11","Aged 45-49","11","5 year age band",2000,7,"20100","Value",4534501,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32256e2d2092957698d0d11d20100",71,560
"2016","2016","2016","date",0,1,"2092957699","England","E92000001","countries",499,2,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",55289034,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32256e2d2092957699d0d200d20100",72,560
"2016","2016","2016","date",0,1,"2092957699","England","E92000001","countries",499,2,"0","Total","0","Sex",1000,0,"1","Age 0 - 4","1","5 year age band",2000,1,"20100","Value",3364263,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32256e2d2092957699d0d1d20100",73,560
"2016","2016","2016","date",0,1,"2092957699","England","E92000001","countries",499,2,"0","Total","0","Sex",1000,0,"6","Aged 20-24","6","5 year age band",2000,2,"20100","Value",3622608,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32256e2d2092957699d0d6d20100",74,560
"2016","2016","2016","date",0,1,"2092957699","England","E92000001","countries",499,2,"0","Total","0","Sex",1000,0,"7","Aged 25-29","7","5 year age band",2000,3,"20100","Value",3766117,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32256e2d2092957699d0d7d20100",75,560
"2016","2016","2016","date",0,1,"2092957699","England","E92000001","countries",499,2,"0","Total","0","Sex",1000,0,"8","Aged 30-34","8","5 year age band",2000,4,"20100","Value",3782576,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32256e2d2092957699d0d8d20100",76,560
"2016","2016","2016","date",0,1,"2092957699","England","E92000001","countries",499,2,"0","Total","0","Sex",1000,0,"9","Aged 35-39","9","5 year age band",2000,5,"20100","Value",3609212,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32256e2d2092957699d0d9d20100",77,560
"2016","2016","2016","date",0,1,"2092957699","England","E92000001","countries",499,2,"0","Total","0","Sex",1000,0,"10","Aged 40-44","10","5 year age band",2000,6,"20100","Value",3579878,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32256e2d2092957699d0d10d20100",78,560
"2016","2016","2016","date",0,1,"2092957699","England","E92000001","countries",499,2,"0","Total","0","Sex",1000,0,"11","Aged 45-49","11","5 year age band",2000,7,"20100","Value",3925126,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32256e2d2092957699d0d11d20100",79,560
"2016","2016","2016","date",0,1,"2092957700","Wales","W92000004","countries",499,3,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",3077165,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32256e2d2092957700d0d200d20100",80,560
"2016","2016","2016","date",0,1,"2092957700","Wales","W92000004","countries",499,3,"0","Total","0","Sex",1000,0,"1","Age 0 - 4","1","5 year age band",2000,1,"20100","Value",171483,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32256e2d2092957700d0d1d20100",81,560
"2016","2016","2016","date",0,1,"2092957700","Wales","W92000004","countries",499,3,"0","Total","0","Sex",1000,0,"6","Aged 20-24","6","5 year age band",2000,2,"20100","Value",200362,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32256e2d2092957700d0d6d20100",82,560
"2016","2016","2016","date",0,1,"2092957700","Wales","W92000004","countries",499,3,"0","Total","0","Sex",1000,0,"7","Aged 25-29","7","5 year age band",2000,3,"20100","Value",191639,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32256e2d2092957700d0d7d20100",83,560
"2016","2016","2016","date",0,1,"2092957700","Wales","W92000004","countries",499,3,"0","Total","0","Sex",1000,0,"8","Aged 30-34","8","5 year age band",2000,4,"20100","Value",181899,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32256e2d2092957700d0d8d20100",84,560
"2016","2016","2016","date",0,1,"2092957700","Wales","W92000004","countries",499,3,"0","Total","0","Sex",1000,0,"9","Aged 35-39","9","5 year age band",2000,5,"20100","Value",174457,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32256e2d2092957700d0d9d20100",85,560
"2016","2016","2016","date",0,1,"2092957700","Wales","W92000004","countries",499,3,"0","Total","0","Sex",1000,0,"10","Aged 40-44","10","5 year age band",2000,6,"20100","Value",181394,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32256e2d2092957700d0d10d20100",86,560
"2016","2016","2016","date",0,1,"2092957700","Wales","W92000004","countries",499,3,"0","Total","0","Sex",1000,0,"11","Aged 45-49","11","5 year age band",2000,7,"20100","Value",213185,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32256e2d2092957700d0d11d20100",87,560
"2016","2016","2016","date",0,1,"2092957701","Scotland","S92000003","countries",499,4,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",5373600,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32256e2d2092957701d0d200d20100",88,560
"2016","2016","2016","date",0,1,"2092957701","Scotland","S92000003","countries",499,4,"0","Total","0","Sex",1000,0,"1","Age 0 - 4","1","5 year age band",2000,1,"20100","Value",282940,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32256e2d2092957701d0d1d20100",89,560
"2016","2016","2016","date",0,1,"2092957701","Scotland","S92000003","countries",499,4,"0","Total","0","Sex",1000,0,"6","Aged 20-24","6","5 year age band",2000,2,"20100","Value",353571,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32256e2d2092957701d0d6d20100",90,560
"2016","2016","2016","date",0,1,"2092957701","Scotland","S92000003","countries",499,4,"0","Total","0","Sex",1000,0,"7","Aged 25-29","7","5 year age band",2000,3,"20100","Value",355866,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32256e2d2092957701d0d7d20100",91,560
"2016","2016","2016","date",0,1,"2092957701","Scotland","S92000003","countries",499,4,"0","Total","0","Sex",1000,0,"8","Aged 30-34","8","5 year age band",2000,4,"20100","Value",343086,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32256e2d2092957701d0d8d20100",92,560
"2016","2016","2016","date",0,1,"2092957701","Scotland","S92000003","countries",499,4,"0","Total","0","Sex",1000,0,"9","Aged 35-39","9","5 year age band",2000,5,"20100","Value",325184,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32256e2d2092957701d0d9d20100",93,560
"2016","2016","2016","date",0,1,"2092957701","Scotland","S92000003","countries",499,4,"0","Total","0","Sex",1000,0,"10","Aged 40-44","10","5 year age band",2000,6,"20100","Value",338567,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32256e2d2092957701d0d10d20100",94,560
"2016","2016","2016","date",0,1,"2092957701","Scotland","S92000003","countries",499,4,"0","Total","0","Sex",1000,0,"11","Aged 45-49","11","5 year age band",2000,7,"20100","Value",396190,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32256e2d2092957701d0d11d20100",95,560
"2016","2016","2016","date",0,1,"2092957702","Northern Ireland","N92000002","countries",499,5,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",1866042,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32256e2d2092957702d0d200d20100",96,560
"2016","2016","2016","date",0,1,"2092957702","Northern Ireland","N92000002","countries",499,5,"0","Total","0","Sex",1000,0,"1","Age 0 - 4","1","5 year age band",2000,1,"20100","Value",123778,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32256e2d2092957702d0d1d20100",97,560
"2016","2016","2016","date",0,1,"2092957702","Northern Ireland","N92000002","countries",499,5,"0","Total","0","Sex",1000,0,"6","Aged 20-24","6","5 year age band",2000,2,"20100","Value",118034,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32256e2d2092957702d0d6d20100",98,560
"2016","2016","2016","date",0,1,"2092957702","Northern Ireland","N92000002","countries",499,5,"0","Total","0","Sex",1000,0,"7","Aged 25-29","7","5 year age band",2000,3,"20100","Value",123264,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32256e2d2092957702d0d7d20100",99,560
"2016","2016","2016","date",0,1,"2092957702","Northern Ireland","N92000002","countries",499,5,"0","Total","0","Sex",1000,0,"8","Aged 30-34","8","5 year age band",2000,4,"20100","Value",125089,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32256e2d2092957702d0d8d20100",100,560
"2016","2016","2016","date",0,1,"2092957702","Northern Ireland","N92000002","countries",499,5,"0","Total","0","Sex",1000,0,"9","Aged 35-39","9","5 year age band",2000,5,"20100","Value",120914,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32256e2d2092957702d0d9d20100",101,560
"2016","2016","2016","date",0,1,"2092957702","Northern Ireland","N92000002","countries",499,5,"0","Total","0","Sex",1000,0,"10","Aged 40-44","10","5 year age band",2000,6,"20100","Value",120683,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32256e2d2092957702d0d10d20100",102,560
"2016","2016","2016","date",0,1,"2092957702","Northern Ireland","N92000002","countries",499,5,"0","Total","0","Sex",1000,0,"11","Aged 45-49","11","5 year age band",2000,7,"20100","Value",131157,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32256e2d2092957702d0d11d20100",103,560
"2016","2016","2016","date",0,1,"2092957703","England and Wales","K04000001","countries",499,6,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",58366199,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32256e2d2092957703d0d200d20100",104,560
"2016","2016","2016","date",0,1,"2092957703","England and Wales","K04000001","countries",499,6,"0","Total","0","Sex",1000,0,"1","Age 0 - 4","1","5 year age band",2000,1,"20100","Value",3535746,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32256e2d2092957703d0d1d20100",105,560
"2016","2016","2016","date",0,1,"2092957703","England and Wales","K04000001","countries",499,6,"0","Total","0","Sex",1000,0,"6","Aged 20-24","6","5 year age band",2000,2,"20100","Value",3822970,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32256e2d2092957703d0d6d20100",106,560
"2016","2016","2016","date",0,1,"2092957703","England and Wales","K04000001","countries",499,6,"0","Total","0","Sex",1000,0,"7","Aged 25-29","7","5 year age band",2000,3,"20100","Value",3957756,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32256e2d2092957703d0d7d20100",107,560
"2016","2016","2016","date",0,1,"2092957703","England and Wales","K04000001","countries",499,6,"0","Total","0","Sex",1000,0,"8","Aged 30-34","8","5 year age band",2000,4,"20100","Value",3964475,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32256e2d2092957703d0d8d20100",108,560
"2016","2016","2016","date",0,1,"2092957703","England and Wales","K04000001","countries",499,6,"0","Total","0","Sex",1000,0,"9","Aged 35-39","9","5 year age band",2000,5,"20100","Value",3783669,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32256e2d2092957703d0d9d20100",109,560
"2016","2016","2016","date",0,1,"2092957703","England and Wales","K04000001","countries",499,6,"0","Total","0","Sex",1000,0,"10","Aged 40-44","10","5 year age band",2000,6,"20100","Value",3761272,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32256e2d2092957703d0d10d20100",110,560
"2016","2016","2016","date",0,1,"2092957703","England and Wales","K04000001","countries",499,6,"0","Total","0","Sex",1000,0,"11","Aged 45-49","11","5 year age band",2000,7,"20100","Value",4138311,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32256e2d2092957703d0d11d20100",111,560
"2017","2017","2017","date",0,2,"2092957697","United Kingdom","K02000001","countries",499,0,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",65964292,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32272e2d2092957697d0d200d20100",112,560
"2017","2017","2017","date",0,2,"2092957697","United Kingdom","K02000001","countries",499,0,"0","Total","0","Sex",1000,0,"1","Age 0 - 4","1","5 year age band",2000,1,"20100","Value",3879148,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32272e2d2092957697d0d1d20100",113,560
"2017","2017","2017","date",0,2,"2092957697","United Kingdom","K02000001","countries",499,0,"0","Total","0","Sex",1000,0,"6","Aged 20-24","6","5 year age band",2000,2,"20100","Value",4249720,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32272e2d2092957697d0d6d20100",114,560
"2017","2017","2017","date",0,2,"2092957697","United Kingdom","K02000001","countries",499,0,"0","Total","0","Sex",1000,0,"7","Aged 25-29","7","5 year age band",2000,3,"20100","Value",4465827,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32272e2d2092957697d0d7d20100",115,560
"2017","2017","2017","date",0,2,"2092957697","United Kingdom","K02000001","countries",499,0,"0","Total","0","Sex",1000,0,"8","Aged 30-34","8","5 year age band",2000,4,"20100","Value",4454393,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32272e2d2092957697d0d8d20100",116,560
"2017","2017","2017","date",0,2,"2092957697","United Kingdom","K02000001","countries",499,0,"0","Total","0","Sex",1000,0,"9","Aged 35-39","9","5 year age band",2000,5,"20100","Value",4329460,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32272e2d2092957697d0d9d20100",117,560
"2017","2017","2017","date",0,2,"2092957697","United Kingdom","K02000001","countries",499,0,"0","Total","0","Sex",1000,0,"10","Aged 40-44","10","5 year age band",2000,6,"20100","Value",4109063,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32272e2d2092957697d0d10d20100",118,560
"2017","2017","2017","date",0,2,"2092957697","United Kingdom","K02000001","countries",499,0,"0","Total","0","Sex",1000,0,"11","Aged 45-49","11","5 year age band",2000,7,"20100","Value",4626097,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32272e2d2092957697d0d11d20100",119,560
"2017","2017","2017","date",0,2,"2092957698","Great Britain","K03000001","countries",499,1,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",64089114,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32272e2d2092957698d0d200d20100",120,560
"2017","2017","2017","date",0,2,"2092957698","Great Britain","K03000001","countries",499,1,"0","Total","0","Sex",1000,0,"1","Age 0 - 4","1","5 year age band",2000,1,"20100","Value",3757212,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32272e2d2092957698d0d1d20100",121,560
"2017","2017","2017","date",0,2,"2092957698","Great Britain","K03000001","countries",499,1,"0","Total","0","Sex",1000,0,"6","Aged 20-24","6","5 year age band",2000,2,"20100","Value",4132872,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32272e2d2092957698d0d6d20100",122,560
"2017","2017","2017","date",0,2,"2092957698","Great Britain","K03000001","countries",499,1,"0","Total","0","Sex",1000,0,"7","Aged 25-29","7","5 year age band",2000,3,"20100","Value",4343623,"A","Normal Value","F","Free (free for publication)","Nm-2002d1d32272e2d2092957698d0d7d20100",123,560
